MonthsActive,AvgOrderValue,NumOrdersLastQuarter,Region,NextMonthSpend
32,32.08,2,South,65.76
38,68.14,7,North,152.75
32,44.95,4,East,73.07
22,62.79,5,East,125.83
58,78.89,4,South,121.44
31,71.34,6,East,139.2
49,62.77,6,North,123.64
45,70.59,3,East,96.63
34,71.91,2,West,93.24
54,99.31,7,West,154.79
8,53.86,5,North,104.83
56,58.3,5,South,96.29
52,79.27,4,East,116.66
31,44.87,8,East,115.23
45,32.01,7,North,139.9
32,66.51,6,West,132.17
17,50.28,4,North,108.68
48,33.68,5,West,83.49
15,66.7,3,South,114.32
19,96.78,3,South,130.79
32,28.45,3,East,77.92
51,82.18,6,North,140.39
24,19.79,6,South,96.79
30,46.52,6,North,115.98
3,114.0,5,North,150.03
7,47.88,6,South,94.61
4,56.6,6,North,135.41
5,74.08,5,South,113.3
53,27.48,3,East,65.13
51,56.2,4,North,115.49
50,56.02,4,West,108.03
4,115.0,8,East,178.39
5,33.3,9,North,108.5
17,46.87,6,East,85.36
34,37.66,10,North,139.68
21,36.1,4,West,84.16
30,85.71,9,North,178.79
11,55.18,3,North,119.25
44,43.72,4,North,127.9
19,44.38,6,South,119.7
4,43.58,7,East,90.2
45,45.17,2,West,80.53
55,32.92,8,South,99.08
1,49.23,5,East,87.69
27,47.29,7,West,114.86
50,40.32,3,South,71.98
43,58.09,6,East,125.03
52,60.1,8,South,116.11
25,43.7,6,West,100.93
23,51.54,1,North,89.31
43,129.47,8,South,188.11
10,127.51,5,East,167.46
15,35.81,5,South,87.7
37,37.87,8,North,114.55
41,35.74,4,South,89.26
8,83.33,4,East,118.44
31,46.55,7,South,104.8
22,60.09,3,North,118.6
31,121.36,5,North,194.27
58,54.37,7,East,149.57
5,72.42,4,North,102.67
60,67.23,4,North,143.26
27,43.15,4,West,81.46
47,83.4,2,South,120.08
26,38.87,3,South,67.75
19,93.31,3,North,148.38
47,43.16,5,West,84.07
42,45.1,5,East,104.89
9,35.33,5,East,75.17
43,37.72,5,North,100.28
46,46.03,4,North,100.43
24,20.64,5,West,95.03
56,49.73,7,North,120.09
39,44.56,9,South,133.88
21,74.89,4,East,119.55
1,64.66,3,West,73.55
41,41.14,4,North,108.64
13,45.45,3,North,105.71
46,49.71,9,South,116.54
32,98.93,9,South,199.43
29,39.29,6,South,122.05
10,40.94,5,East,89.5
43,34.76,3,West,79.16
10,30.18,3,West,62.25
26,61.73,6,East,126.54
51,59.21,8,West,134.22
56,91.2,6,South,139.1
60,82.81,8,North,181.82
58,142.43,2,East,170.3
34,53.01,5,South,113.92
13,49.19,4,North,102.48
51,32.46,8,East,103.44
49,72.14,4,West,99.55
60,57.25,5,West,102.27
40,70.85,7,South,132.42
9,34.62,4,North,100.41
31,62.84,6,East,119.71
27,59.27,5,East,129.9
51,57.72,6,South,100.2
24,41.54,3,North,92.44
20,87.86,6,East,157.75
5,123.98,10,South,192.96
51,35.02,3,East,85.05
46,72.83,3,East,99.58
3,17.27,6,North,88.26
27,71.34,2,South,98.66
29,25.84,7,East,105.35
29,44.26,7,South,106.93
56,32.29,6,East,95.79
10,50.09,4,North,96.54
19,76.36,9,West,165.62
11,25.97,2,North,62.72
15,47.29,1,South,57.28
55,44.46,2,West,81.94
57,102.76,8,East,151.31
3,64.89,3,North,93.01
38,34.09,6,South,112.91
14,45.22,6,South,95.06
12,101.74,3,South,123.65
18,72.66,4,North,153.22
12,37.82,3,East,77.07
30,49.07,6,West,95.6
60,49.7,8,East,133.98
36,44.03,5,East,99.18
44,27.55,6,West,84.19
30,41.64,3,North,97.86
1,95.17,5,North,120.31
6,46.88,4,East,93.98
17,52.39,6,North,147.6
15,57.76,7,South,90.59
51,132.59,3,East,187.78
51,54.79,5,North,121.1
52,84.57,4,West,115.85
39,42.98,7,South,113.69
34,49.22,3,South,99.58
39,54.87,8,South,128.83
25,40.06,4,South,79.43
41,50.33,5,South,100.79
48,77.88,4,North,139.4
46,39.64,1,East,80.02
37,54.6,5,East,126.38
4,72.49,7,South,102.23
44,39.26,4,North,105.85
22,84.62,9,West,151.26
45,56.21,1,West,80.91
33,51.11,8,North,149.14
53,24.45,2,North,69.48
21,47.02,7,East,106.61
56,63.35,5,South,101.16
51,109.74,6,North,180.05
20,68.52,5,South,106.57
29,85.67,5,North,140.58
32,33.66,4,West,81.67
47,51.9,9,North,139.11
42,88.97,2,North,130.56
52,38.28,6,East,110.25
23,80.33,3,South,109.71
31,73.21,4,North,138.92
26,60.94,8,South,145.24
55,47.87,4,South,88.72
19,36.8,7,North,127.13
36,111.07,4,West,135.8
8,70.3,4,South,127.32
52,62.57,5,North,135.98
24,46.29,6,West,95.39
21,55.43,5,South,119.11
35,58.32,8,North,133.72
30,64.07,4,West,86.45
51,73.24,4,North,121.99
32,39.93,9,West,97.92
32,30.37,2,West,46.56
7,56.47,5,West,99.93
2,27.14,5,East,79.31
24,47.97,4,East,93.63
60,44.54,7,South,128.63
56,66.47,6,West,105.58
38,120.67,3,North,184.95
38,25.08,7,South,82.51
24,135.6,6,North,205.02
11,49.74,4,North,96.97
1,62.75,5,East,100.78
21,31.0,8,West,99.66
19,81.35,5,North,137.03
12,55.51,4,East,97.4
16,53.27,4,West,80.56
2,25.15,1,North,39.8
37,56.23,6,East,99.28
56,76.58,5,East,134.25
42,49.67,7,West,132.0
27,87.33,2,South,110.27
26,85.9,7,East,161.39
19,42.25,5,North,121.18
9,103.34,12,South,177.4
36,55.6,7,South,112.9
34,55.7,3,East,106.48
1,56.8,8,North,134.21
25,56.13,5,North,134.14
17,19.07,3,North,61.74
11,50.69,4,East,117.2
43,31.64,3,East,78.85
32,104.64,1,South,128.07
39,102.97,5,East,159.18
43,76.77,6,South,147.57
59,49.63,6,West,134.37
49,36.48,5,North,108.48
38,41.97,6,East,96.78
53,118.75,3,East,162.99
29,41.39,3,West,86.81
60,21.28,6,East,83.07
46,82.44,5,East,123.52
40,99.5,6,West,165.8
55,106.03,5,North,184.76
31,82.71,3,West,119.06
44,88.29,4,West,143.84
18,55.77,4,South,96.86
58,23.8,5,East,70.77
38,55.21,2,East,109.22
47,70.01,4,West,110.76
28,51.72,8,North,164.96
53,50.79,4,West,74.05
5,37.13,7,South,95.76
7,36.57,4,North,73.8
31,113.89,5,South,173.2
44,115.55,7,North,203.47
49,54.54,9,South,123.03
27,61.11,2,East,122.63
39,36.88,6,South,77.42
34,70.6,5,South,129.04
58,110.37,7,East,181.17
40,29.62,5,East,97.39
26,65.73,4,East,129.73
59,67.74,5,East,129.3
7,67.43,3,North,114.51
60,105.33,7,North,167.82
10,123.27,4,South,143.52
18,49.73,3,South,83.75
50,71.47,4,West,126.13
45,56.47,4,North,125.59
59,42.4,5,West,95.36
45,60.84,7,North,110.38
39,71.42,5,South,106.98
21,59.55,3,South,102.53
1,38.38,6,West,70.28
8,45.36,10,North,129.26
18,45.5,4,West,95.01
3,38.98,8,South,96.88
31,61.89,4,North,105.94
47,64.54,8,West,124.13
58,80.79,7,East,152.75
30,38.74,6,East,114.86
53,43.34,1,East,70.9
60,101.68,6,North,183.1
52,51.12,8,East,101.44
28,55.26,5,South,107.49
20,50.9,8,West,95.58
59,85.9,5,North,140.88
15,87.25,9,North,178.32
25,85.22,5,North,145.48
5,55.18,4,South,76.99
48,38.51,5,North,99.14
39,117.93,5,South,181.18
6,76.9,8,East,147.06
14,45.48,5,North,106.76
34,96.5,4,North,135.29
33,44.07,4,North,85.55
49,95.99,5,South,137.95
16,98.62,3,North,140.31
56,37.77,6,East,136.59
27,68.9,2,North,109.01
50,74.65,4,East,121.23
15,155.39,5,West,183.82
3,40.57,7,West,75.15
4,96.84,2,North,149.27
23,54.98,7,South,115.97
58,33.23,8,East,89.12
3,52.04,11,North,146.96
23,54.65,5,West,108.54
7,35.75,7,East,105.72
56,61.86,6,East,121.49
41,80.09,5,North,130.3
46,60.06,7,East,131.07
43,43.96,5,East,104.67
40,51.45,3,West,81.34
47,54.5,3,North,102.32
1,59.56,3,West,83.1
52,85.11,2,East,113.74
45,60.87,7,East,147.1
45,31.15,4,North,106.03
24,43.6,5,West,107.2
49,58.35,4,North,109.09
23,85.6,4,South,129.46
3,91.76,6,North,139.05
55,111.04,3,North,154.34
15,57.53,3,North,126.8
7,74.09,8,West,138.28
38,30.51,5,East,94.42
15,64.84,7,North,155.77
52,35.51,3,West,87.64
27,53.25,3,West,84.01
1,183.45,7,West,193.34
58,61.65,4,East,84.17
31,38.65,6,South,85.91
16,64.27,10,North,173.37
41,44.4,5,West,91.95
32,37.18,4,North,110.44
2,126.63,3,South,148.58
46,83.66,5,South,132.75
25,62.69,5,East,113.65
42,46.68,7,East,123.22
54,48.22,7,North,152.82
37,101.19,5,West,148.79
41,61.72,3,North,97.93
16,15.91,3,South,31.72
15,143.79,9,South,207.29
25,58.75,5,South,107.43
52,62.64,2,West,75.44
32,84.32,5,West,143.6
21,65.77,6,East,120.4
47,73.61,6,East,142.9
52,46.09,4,North,121.17
55,33.38,3,North,74.77
18,61.07,7,East,124.59
43,96.8,5,North,151.02
36,42.14,5,East,109.9
27,40.8,4,South,105.15
24,88.98,4,South,135.66
7,45.47,1,South,66.18
17,46.33,6,North,113.01
33,47.03,1,South,84.51
54,53.2,13,East,148.42
52,29.09,8,South,79.82
12,44.0,2,North,94.62
41,59.87,8,South,136.84
6,59.7,3,East,102.44
41,86.76,3,West,126.76
21,113.95,2,West,121.82
27,99.98,7,West,143.03
44,78.72,5,West,137.05
26,51.44,4,East,91.48
49,42.55,5,West,89.72
33,54.99,6,North,117.49
60,69.01,7,West,144.1
39,75.85,5,South,110.47
18,70.05,4,North,133.26
47,52.01,2,East,81.91
25,74.79,1,North,124.63
33,90.41,10,East,182.52
9,77.64,7,North,147.8
8,53.9,6,East,123.01
35,39.11,5,North,133.28
12,38.74,7,North,66.48
60,41.58,4,North,103.52
52,60.51,4,South,101.04
43,67.22,8,South,149.14
45,31.01,4,North,108.74
36,44.63,7,East,97.68
4,60.18,4,North,105.97
24,38.1,7,South,97.02
30,64.95,5,North,139.36
55,48.28,6,South,122.41
14,40.88,7,North,102.21
30,55.77,5,East,114.5
21,63.87,4,West,91.39
9,38.88,5,North,77.85
7,49.55,1,South,80.35
22,65.83,3,North,132.99
5,40.25,3,South,55.9
5,28.13,6,East,93.85
22,29.53,3,East,62.46
13,46.19,4,South,95.69
34,32.22,4,North,84.98
2,47.51,2,South,66.68
19,106.27,5,North,164.4
28,31.46,9,East,87.3
58,48.76,13,West,142.04
39,128.11,6,West,174.13
53,64.28,9,East,132.1
21,47.13,7,South,104.95
27,51.28,5,West,113.1
26,64.83,6,North,137.49
54,107.59,2,East,136.8
58,44.15,3,East,75.61
58,40.32,8,North,119.01
46,31.45,5,North,101.22
31,56.9,8,East,129.69
33,31.12,5,East,80.29
59,45.35,7,North,118.59
18,37.96,6,North,98.51
21,83.9,6,North,170.75
54,44.55,6,South,121.57
24,63.99,7,South,128.91
15,28.74,4,South,77.16
34,57.55,3,West,111.99
20,33.74,4,South,91.9
54,46.05,5,North,105.83
55,132.22,10,East,217.49
19,79.27,4,South,116.88
32,51.86,6,East,127.57
60,196.29,3,South,195.77
45,37.86,3,West,42.93
13,87.02,5,North,148.67
36,29.58,1,North,79.62
38,49.52,9,East,139.06
40,31.85,6,East,88.3
2,60.52,3,South,66.19
18,55.83,4,South,92.38
52,48.28,3,West,64.37
15,84.51,4,West,103.23
18,43.52,6,West,104.65
20,62.22,4,East,106.5
11,75.81,8,West,123.23
10,30.17,4,North,71.75
21,40.47,4,East,85.33
53,55.79,6,West,112.62
1,70.25,5,North,124.5
17,96.4,4,South,118.72
4,50.08,6,East,100.68
34,48.11,5,South,124.83
16,38.51,3,North,80.68
48,62.3,4,North,128.87
36,48.48,1,West,70.24
48,48.93,6,East,113.77
39,52.59,6,East,127.28
27,68.08,7,West,131.41
52,43.58,7,North,132.13
29,40.09,2,East,69.24
57,64.89,8,South,128.98
60,16.28,3,East,77.91
36,42.89,7,North,113.27
41,34.45,2,East,80.87
16,88.35,4,East,142.95
49,45.77,5,South,109.02
41,43.63,5,East,96.9
55,53.55,7,West,111.61
17,43.03,2,West,72.64
48,46.48,2,West,68.33
29,56.76,4,West,88.76
12,46.12,2,East,71.82
11,45.98,3,South,92.71
34,36.45,5,North,91.16
20,34.41,5,West,85.47
7,55.94,7,West,107.04
26,61.72,6,North,156.41
40,30.84,6,North,132.75
20,73.99,8,South,128.94
58,74.12,3,East,126.69
47,80.63,3,North,128.0
31,61.56,3,North,123.64
57,70.45,5,East,114.23
26,130.84,4,North,190.24
9,48.39,1,West,83.37
3,35.94,7,East,78.17
57,29.56,2,North,93.81
58,110.2,6,West,166.94
45,110.78,5,East,180.13
7,37.72,8,North,115.4
18,40.82,1,East,74.72
3,47.96,6,East,106.77
4,89.09,6,West,149.56
15,32.63,3,South,69.37
35,24.86,4,North,95.1
4,129.93,5,South,163.57
60,61.86,6,North,121.44
28,65.48,11,North,160.45
16,50.3,6,North,107.18
31,65.78,9,East,154.48
48,29.79,4,South,77.34
19,39.0,2,South,68.77
3,56.94,5,East,104.65
4,22.01,3,West,35.89
52,48.38,6,South,107.32
7,47.2,5,North,113.36
39,48.37,3,East,97.68
24,43.8,6,North,130.23
47,36.66,3,North,74.26
4,26.34,9,South,93.55
54,57.85,5,West,106.96
42,48.42,3,South,96.25
27,31.5,7,East,88.91
13,55.98,5,North,109.09
59,48.52,7,West,95.73
19,45.4,5,North,105.79
30,23.04,3,North,107.1
24,71.74,5,West,115.02
14,33.34,3,South,57.36
25,56.0,8,West,106.67
10,39.52,5,North,88.9
1,46.74,6,South,86.45
18,86.57,6,North,161.18
7,67.54,7,North,139.27
25,85.8,4,East,144.04
52,62.31,5,West,123.51
10,63.97,5,West,109.02
1,26.78,3,West,58.49
7,48.09,4,North,129.14
31,49.9,3,West,93.38
17,89.07,6,South,140.45
30,44.59,3,South,87.42
2,60.7,5,North,106.12
20,59.76,5,North,114.3
25,86.75,5,North,134.16
26,51.75,4,North,146.88
34,76.03,5,South,118.58
47,27.61,5,North,108.9
29,28.63,4,West,75.26
51,21.9,4,South,72.22
32,74.77,7,West,137.43
16,71.48,7,South,130.88
14,78.16,4,East,97.0
20,41.64,3,West,79.12
36,43.58,2,South,89.19
15,52.02,4,South,101.09
55,97.27,6,North,156.86
29,107.5,5,East,168.69
52,75.0,11,West,146.96
41,62.33,2,West,57.15
21,93.14,9,North,158.35
14,49.29,3,South,63.27
45,46.69,7,South,132.79
20,51.85,5,West,99.25
15,36.91,2,West,41.53
56,50.91,10,North,160.04
29,34.92,8,West,114.88
3,82.27,4,South,118.23
30,67.86,4,West,110.08
28,96.72,8,North,183.91
52,28.45,6,South,80.05
43,116.83,7,North,197.64
12,29.11,6,North,98.17
10,33.81,8,South,72.85
37,42.59,6,West,90.96
3,92.12,5,North,140.24
20,59.75,4,West,79.33
9,49.52,7,South,99.9
2,39.76,6,South,72.64
56,31.49,3,North,69.28
6,85.89,9,East,165.07
1,75.15,6,East,124.36
56,93.78,4,East,136.18
12,63.99,5,South,118.77
49,18.98,5,South,94.76
2,33.19,7,East,75.35
10,65.76,7,South,134.83
7,47.09,8,South,116.83
43,43.66,3,North,110.86
38,35.12,6,West,109.67
29,79.76,4,East,158.0
15,65.53,4,South,114.59
6,66.72,4,North,122.86
35,42.38,1,West,64.98
14,58.59,4,West,86.73
36,31.97,10,East,133.96
42,51.84,4,South,92.18
51,19.86,4,South,87.75
30,29.16,4,East,78.01
1,47.99,3,West,91.51
17,141.18,8,North,221.99
52,26.57,5,East,87.69
32,33.2,7,South,86.88
38,59.54,6,West,98.78
28,110.8,2,North,163.4
10,59.2,4,East,117.82
54,72.3,4,East,105.8
47,47.7,5,North,128.46
60,44.51,5,West,100.81
52,56.42,3,West,110.08
18,41.96,6,South,108.57
16,72.95,5,East,133.09
15,28.72,4,East,81.06
56,77.94,5,West,129.78
34,55.46,7,North,133.95
28,50.1,6,West,97.94
59,28.3,3,East,76.31
37,36.9,1,South,60.25
55,88.19,5,West,128.64
60,50.23,5,North,131.05
5,61.03,4,East,87.3
22,38.4,5,South,91.35
45,53.97,5,North,106.15
49,31.54,2,South,66.86
9,56.82,10,North,159.65
20,63.32,7,East,130.93
33,62.07,5,North,117.38
48,38.04,5,North,106.88
7,47.62,3,East,78.51
37,67.69,5,East,119.67
18,50.17,6,South,110.77
13,48.67,8,West,102.73
31,116.91,7,West,173.62
25,37.32,4,North,92.8
39,84.11,4,North,153.2
20,34.4,6,East,118.49
50,70.95,3,East,111.29
5,72.48,8,North,141.97
52,44.52,4,South,96.71
2,33.55,4,West,61.83
45,24.82,3,West,71.55
21,42.69,4,West,95.02
24,67.39,5,South,103.37
2,35.48,6,South,84.04
43,56.76,4,East,112.26
10,30.25,4,North,102.86
40,49.72,6,North,126.46
44,34.51,4,East,79.45
51,52.92,5,South,124.25
43,44.68,6,East,125.86
19,33.91,5,North,114.33
45,41.95,5,North,128.96
50,37.57,5,West,78.41
20,32.28,3,South,62.68
8,84.19,2,West,105.76
54,47.27,5,East,106.2
9,22.63,5,South,53.76
36,42.55,7,West,103.33
15,78.72,6,North,156.03
8,40.26,6,North,76.5
47,99.39,3,North,160.01
9,38.76,9,South,85.93
41,66.78,3,West,101.2
42,82.65,2,West,109.03
4,65.37,5,West,90.29
11,31.51,12,East,125.06
48,37.45,5,West,107.47
31,87.18,6,North,154.56
8,39.57,5,West,79.22
60,80.66,4,North,141.58
16,45.97,8,North,127.92
1,57.78,5,South,88.7
56,31.36,7,North,101.24
1,42.81,7,North,101.52
34,38.47,5,South,116.1
60,59.75,3,South,112.78
35,56.67,5,West,99.26
36,65.7,9,North,177.11
24,44.87,1,West,50.29
8,37.63,5,North,96.53
35,58.74,3,South,79.77
54,36.17,4,North,119.09
6,84.05,3,North,112.54
53,52.15,6,South,123.11
25,47.92,5,South,113.92
33,65.68,6,North,151.76
10,52.96,7,South,106.4
38,28.13,5,North,71.87
11,35.71,8,East,105.99
17,83.35,8,West,137.46
44,56.46,6,South,113.66
4,27.87,4,East,58.87
27,62.86,3,North,106.84
36,43.65,5,North,98.54
8,38.48,2,West,61.34
18,34.54,7,South,93.84
21,81.45,5,East,124.29
40,24.87,7,East,87.49
59,39.06,5,South,85.8
51,57.29,6,North,110.24
12,102.65,3,West,122.83
2,68.14,3,South,86.71
4,38.92,4,North,70.2
36,100.66,2,West,129.26
10,31.75,6,South,76.85
14,60.71,4,East,110.65
51,66.36,5,South,134.18
53,38.38,6,North,109.02
51,72.17,3,South,128.42
16,44.45,6,South,96.17
38,72.1,4,East,132.0
37,26.16,11,North,141.03
12,62.43,6,East,103.18
34,46.3,7,West,109.47
32,86.48,6,North,161.27
24,53.65,6,West,118.05
46,89.99,6,North,161.42
41,66.89,5,North,134.62
32,51.88,4,East,92.12
44,74.82,8,North,162.68
46,75.01,5,East,117.7
35,65.94,5,North,132.79
17,21.83,8,South,93.83
46,36.85,2,East,97.58
44,94.98,6,North,143.01
60,33.04,5,South,101.09
9,77.71,4,West,121.45
26,72.43,4,North,132.62
56,40.84,6,West,104.31
31,24.58,1,South,52.35
57,43.49,4,North,91.76
1,125.36,4,South,163.49
3,38.66,6,West,79.34
48,39.74,6,North,122.03
22,36.63,6,North,87.16
32,88.76,6,South,146.54
26,49.54,6,South,94.87
25,42.51,4,South,112.1
57,96.1,7,East,167.84
6,68.84,5,East,119.58
47,37.8,5,North,90.88
54,33.47,6,East,110.85
40,86.77,4,West,127.94
24,54.97,6,East,131.81
10,29.38,5,South,83.52
41,26.76,4,East,101.45
29,34.94,7,South,100.46
9,33.26,8,West,100.94
22,24.08,6,South,85.62
58,35.17,6,East,88.18
16,37.8,8,North,124.41
11,45.37,5,South,76.76
41,107.46,4,South,153.56
12,49.07,6,West,86.0
56,51.06,2,South,83.66
52,66.93,3,South,94.53
60,49.65,9,South,148.82
55,64.08,5,West,102.81
15,61.08,4,East,104.08
13,57.34,5,East,103.86
21,165.11,4,North,214.45
29,78.61,9,West,137.16
53,35.42,2,North,87.07
45,63.31,1,East,99.24
39,39.78,2,West,74.36
53,65.27,4,North,143.5
39,31.5,3,West,78.28
23,35.05,4,South,106.81
25,62.65,5,South,115.91
32,81.37,5,North,146.6
6,66.76,3,East,86.22
45,76.83,4,North,131.28
40,63.4,5,South,118.67
44,58.5,5,West,104.88
33,44.64,9,East,145.49
47,75.58,7,South,138.8
57,82.27,7,North,148.51
35,53.24,6,East,104.54
27,52.1,3,East,122.3
7,103.19,3,North,146.75
47,54.15,8,East,120.71
55,56.28,6,East,142.58
42,66.27,6,West,116.16
52,52.5,7,South,98.71
52,39.33,9,South,107.08
48,63.51,4,South,108.04
31,53.76,4,South,98.11
6,114.08,7,South,162.87
1,74.84,5,East,137.65
13,43.03,6,North,105.92
26,73.09,6,East,136.07
45,61.75,4,West,95.6
28,92.18,5,West,138.23
2,44.27,9,South,136.14
13,58.88,6,East,97.65
59,52.48,7,West,88.11
60,55.89,3,West,78.91
23,38.32,1,North,68.68
49,68.74,6,West,124.49
44,64.53,5,South,130.99
56,91.29,8,South,161.7
54,54.38,7,East,132.69
38,46.31,8,West,115.11
24,74.87,3,North,125.25
38,39.74,4,North,106.81
20,84.27,3,North,118.3
21,84.2,3,East,153.59
37,90.28,5,West,133.15
35,63.48,6,East,121.57
35,44.94,10,South,119.51
24,57.04,3,South,98.21
25,63.56,3,North,124.28
1,43.64,4,South,75.59
37,93.06,6,South,149.42
35,68.86,3,North,116.89
57,38.21,8,South,112.69
31,115.95,5,West,181.59
29,56.77,6,South,111.39
5,35.25,4,South,83.45
12,39.17,6,North,101.43
21,99.0,5,South,145.29
23,113.29,5,East,177.73
22,81.76,6,East,112.87
24,92.55,5,South,150.87
47,88.82,2,East,115.77
8,68.22,2,South,89.29
20,62.28,6,East,126.09
10,67.76,4,West,113.3
19,73.29,5,East,128.03
42,40.58,3,West,82.67
3,73.17,5,South,95.44
21,97.85,6,West,132.69
2,50.27,3,South,77.46
58,48.17,2,North,106.48
44,66.06,2,East,119.26
15,42.1,5,West,89.79
12,32.24,7,South,82.75
6,86.41,5,South,123.69
29,45.59,3,East,86.97
46,55.0,4,West,86.52
36,42.77,3,South,77.03
53,90.99,6,East,135.1
21,76.81,9,North,152.8
17,49.59,3,South,67.72
29,34.06,2,East,86.08
13,47.52,2,North,74.0
59,68.58,3,East,105.2
12,58.88,4,East,94.34
29,57.03,3,South,104.68
32,59.42,8,West,128.61
4,73.96,10,North,157.23
29,53.69,6,South,93.12
28,65.37,2,South,101.99
16,36.79,1,South,56.28
8,151.64,5,South,170.76
3,48.74,6,West,83.35
1,59.23,5,East,90.66
29,68.48,6,North,115.54
6,46.33,8,South,109.98
58,54.77,9,West,108.66
15,54.5,1,North,110.74
40,37.88,3,North,73.55
41,65.07,4,North,136.04
30,28.23,3,South,70.79
54,110.07,8,West,191.93
7,74.98,3,West,77.04
15,70.5,3,North,132.22
16,27.26,5,North,103.93
9,39.77,5,West,76.56
18,95.18,4,East,152.69
19,287.29,6,North,322.94
46,88.05,9,North,182.7
19,82.66,7,South,133.44
53,67.36,6,East,129.72
47,38.9,5,South,103.13
55,81.29,4,South,122.77
7,35.15,5,North,84.89
60,33.64,9,North,124.16
37,32.81,7,South,97.32
59,80.66,3,South,118.91
22,53.36,4,West,100.95
58,56.85,5,South,111.94
36,54.26,8,South,135.12
5,34.8,8,North,108.56
25,41.75,3,North,76.75
9,42.6,5,West,78.91
57,31.12,6,North,117.54
19,44.63,11,East,159.78
14,35.43,5,North,71.01
34,68.79,3,North,121.29
26,71.12,8,South,149.79
6,32.54,4,West,58.76
49,48.49,7,South,97.46
51,114.71,5,East,163.94
45,36.88,7,South,106.37
38,64.76,8,East,146.06
25,56.95,7,South,96.61
33,84.53,4,North,152.07
32,61.45,8,North,155.75
10,45.95,4,North,98.58
5,56.08,5,South,84.63
16,56.4,7,East,139.19
28,52.63,4,West,91.34
10,32.21,2,North,75.86
7,89.77,6,East,140.79
52,83.64,6,East,154.23
23,35.96,5,North,105.81
36,48.41,5,South,104.08
32,49.9,5,East,108.4
45,34.38,4,West,62.87
45,25.88,7,West,71.15
18,41.75,2,East,88.0
51,47.34,2,North,99.11
23,30.68,3,South,74.71
51,58.6,3,East,116.79
25,86.93,5,West,130.3
7,76.47,8,West,138.14
46,51.9,4,East,93.7
2,26.15,5,North,103.09
47,72.7,4,South,146.4
3,57.89,3,West,89.72
13,64.7,2,West,100.67
37,118.44,7,North,193.11
57,39.25,5,East,112.97
25,17.29,4,East,69.63
8,35.82,4,South,88.63
14,66.32,7,North,120.05
54,55.19,6,North,117.78
44,33.57,5,West,100.94
7,30.94,8,East,89.7
24,47.38,5,East,108.28
16,33.17,6,West,61.92
11,67.24,4,South,107.65
51,46.31,13,East,142.54
38,42.49,4,West,75.46
11,40.31,6,West,78.53
40,60.66,4,West,94.45
25,55.54,3,East,101.39
4,59.19,10,East,129.19
27,58.68,3,West,78.92
12,53.04,6,North,126.56
15,36.12,3,South,64.03
53,40.77,8,South,114.89
43,46.62,7,East,133.54
9,124.72,5,North,164.98
52,31.83,5,South,98.63
35,46.17,8,North,125.18
53,56.79,2,East,105.82
45,48.36,1,East,68.56
21,83.9,6,West,137.13
33,48.26,4,South,78.02
32,49.71,6,West,99.28
44,75.63,4,West,106.56
15,112.65,4,East,156.45
20,95.87,5,East,148.28
15,51.69,4,South,95.05
18,53.53,4,West,97.59
10,55.63,3,East,88.76
3,57.9,4,South,107.5
57,38.9,5,East,85.62
5,79.41,7,North,139.47
54,59.3,8,East,137.07
1,53.63,2,South,77.5
47,32.84,5,South,92.55
20,55.98,3,South,93.33
32,25.6,3,East,76.15
17,43.26,4,West,83.24
30,43.59,4,South,96.66
28,61.24,3,South,102.54
32,115.81,7,East,180.23
24,68.63,4,South,109.81
33,97.45,2,West,129.05
50,70.67,7,North,159.45
27,85.63,5,South,117.5
22,114.76,5,South,173.11
8,40.74,7,East,101.24
22,39.69,7,North,119.92
8,71.34,3,North,124.7
11,54.52,6,North,131.9
58,59.63,5,West,101.65
6,49.43,3,West,85.83
29,43.01,5,South,99.97
51,104.41,9,West,159.67
58,35.17,5,North,97.58
9,71.85,6,East,132.34
10,67.34,7,North,136.17
23,29.03,3,North,67.74
34,39.16,7,West,118.41
58,41.88,3,East,102.02
13,68.43,3,East,113.5
10,47.14,3,South,75.51
16,52.76,5,West,105.98
53,30.48,4,East,68.6
2,138.43,7,North,177.22
23,56.18,4,West,96.49
8,66.66,3,North,108.24
10,43.98,13,West,131.61
56,42.05,3,West,52.75
1,117.34,6,East,158.53
20,25.36,3,South,41.25
55,61.04,10,East,154.29
37,33.63,6,North,84.98
5,46.43,4,South,93.36
28,42.3,7,South,114.41
59,36.8,4,North,106.92
25,55.38,5,East,114.6
32,19.55,3,South,74.23
32,48.13,4,West,104.73
40,52.66,4,West,77.52
12,31.7,5,South,56.21
51,100.01,4,North,169.28
